,fire_year,report_date,county,latitude,longitude,total_acres,general_cause
732,1979,1979-06-29,Linn,44.69138333333333,-121.89846666666668,64.0,Debris Burning
733,1979,1979-06-29,Multnomah,45.69964444444444,-121.10161944444445,41.0,Debris Burning
734,1979,1979-07-02,Douglas,42.91917777777777,-122.72308611111113,45.0,Juveniles
735,1979,1979-07-03,Klamath,42.42021388888889,-120.89438333333334,5.75,Debris Burning
736,1979,1979-07-04,Grant,44.371586111111114,-118.45565833333332,11.0,Lightning
737,1979,1979-07-05,Klamath,42.56615555555555,-120.11308055555556,20.0,Arson
738,1979,1979-07-05,Harney,43.80930277777777,-118.71286111111112,656.0,Lightning
739,1979,1979-07-06,Union,45.42156666666666,-117.60238055555556,2.0,Lightning
740,1979,1979-07-06,Lincoln,44.63047777777778,-122.02964444444444,1.0,Debris Burning
741,1979,1979-07-06,Clatsop,45.80536944444446,-122.18780277777779,2.0,Debris Burning
742,1979,1979-07-07,Jackson,42.54178055555556,-121.19288611111112,2.0,Smoking
743,1979,1979-07-07,Lane,43.75769722222223,-122.90233611111113,4.0,Railroad
744,1979,1979-07-08,Crook,44.45484166666667,-119.02153055555556,172.0,Lightning
745,1979,1979-07-09,Jackson,42.687025,-121.3716277777778,53.0,Recreationist
746,1979,1979-07-09,Jackson,42.439922222222215,-121.23254444444444,1.0,Equipment Use
747,1979,1979-07-09,Clatsop,45.858880555555565,-122.60883055555556,4.0,Debris Burning
748,1979,1979-07-10,Jackson,42.42529444444444,-121.193,2.0,Juveniles
749,1979,1979-07-13,Klamath,42.27896666666667,-120.05630833333332,1.0,Miscellaneous
750,1979,1979-07-13,Hood River,45.671269444444434,-120.52811388888887,1.0,Smoking
751,1979,1979-07-14,Multnomah,45.68519722222222,-121.122325,4.0,Debris Burning
752,1979,1979-07-14,Wheeler,44.498036111111105,-119.68404722222222,1.0,Miscellaneous
753,1979,1979-07-15,Klamath,43.421502777777775,-120.2061027777778,8.0,Arson
754,1979,1979-07-16,Lane,43.55938055555556,-121.14300833333334,546.0,Equipment Use
755,1979,1979-07-17,Grant,44.37130833333333,-117.22036666666666,2.0,Lightning
756,1979,1979-07-17,Union,45.50730833333333,-117.93409722222222,6.0,Debris Burning
757,1979,1979-07-17,Umatilla,45.69537777777778,-117.61567777777779,2.0,Railroad
758,1979,1979-07-17,Klamath,42.33243055555556,-120.97213055555555,2.0,Smoking
759,1979,1979-07-18,Clatsop,46.207097222222224,-122.01005,2.0,Recreationist
760,1979,1979-07-18,Wheeler,44.929227777777776,-118.03965833333334,3.0,Lightning
761,1979,1979-07-18,Grant,44.786780555555545,-117.12981944444445,150.0,Lightning
762,1979,1979-07-19,Grant,44.425505555555546,-118.49896944444444,1.0,Lightning
763,1979,1979-07-19,Wasco,45.54101944444446,-120.6744527777778,27.0,Arson
764,1979,1979-07-19,Wheeler,44.88713333333333,-118.10006944444444,88.0,Lightning
765,1979,1979-07-19,Wheeler,44.512519444444436,-119.72555,1.0,Lightning
766,1979,1979-07-19,Wheeler,44.42594722222222,-118.27446944444445,1.0,Lightning
767,1979,1979-07-20,Douglas,43.17784166666666,-122.30623333333332,33.0,Equipment Use
768,1979,1979-07-20,Douglas,43.71399444444446,-122.78228888888887,2.0,Recreationist
769,1979,1979-07-20,Douglas,43.17784166666666,-122.30623333333332,315.0,Equipment Use
770,1979,1979-07-20,Josephine,42.22141666666667,-122.564475,95.0,Equipment Use
771,1979,1979-07-21,Wheeler,44.64453055555556,-119.98879722222222,60.0,Lightning
772,1979,1979-07-21,Union,45.11476666666667,-117.97544722222223,498.0,Lightning
773,1979,1979-07-21,Wheeler,44.60036666666666,-118.31547777777777,40.0,Lightning
774,1979,1979-07-21,Wheeler,44.91576111111111,-118.21895555555555,15.0,Lightning
775,1979,1979-07-21,Wheeler,44.52688888888889,-119.68386666666667,3.0,Lightning
776,1979,1979-07-22,Klamath,42.34777500000001,-120.62060833333334,1.0,Lightning
777,1979,1979-07-22,Wheeler,44.901113888888894,-118.07979444444445,60.0,Lightning
778,1979,1979-07-22,Lane,43.786736111111104,-122.76212777777779,1.0,Debris Burning
779,1979,1979-07-22,Union,45.21615833333334,-116.24206944444445,2.0,Juveniles
780,1979,1979-07-23,Jackson,42.38180833333333,-121.52607222222224,1.0,Smoking
781,1979,1979-07-25,Coos,43.08620833333334,-123.8088472222222,3.0,Arson
782,1979,1979-07-25,Klamath,42.07525277777777,-121.99760555555555,3.0,Debris Burning
783,1979,1979-07-25,Douglas,42.97623888888889,-122.84100833333332,10.75,Equipment Use
784,1979,1979-07-25,Deschutes,44.020111111111106,-122.06212777777776,1500.0,Recreationist
785,1979,1979-07-25,Lane,43.85991388888889,-122.62223055555555,59.0,Miscellaneous
786,1979,1979-07-26,Klamath,42.20629166666667,-120.21305833333334,58.0,Debris Burning
787,1979,1979-07-26,Lane,43.70230833333334,-121.16149166666668,1.0,Juveniles
788,1979,1979-07-26,Wallowa,45.389041666666664,-116.656675,3.0,Equipment Use
789,1979,1979-07-26,Deschutes,44.327247222222226,-120.37485555555556,210.0,Arson
790,1979,1979-07-29,Benton,44.30981388888888,-122.517025,5.0,Smoking
791,1979,1979-07-29,Union,45.14499166666667,-116.24508611111109,2.0,Lightning
792,1979,1979-07-30,Lane,43.830222222222226,-122.96222777777778,2.0,Arson
793,1979,1979-07-31,Jackson,42.294275,-121.01604444444445,2.0,Arson
794,1979,1979-07-31,Coos,42.98448888888889,-123.848575,1.0,Arson
795,1979,1979-07-31,Josephine,42.352175,-122.44667222222222,2.0,Equipment Use
796,1979,1979-07-31,Lane,44.018519444444436,-122.74005833333334,25.0,Debris Burning
797,1979,1979-07-31,Coos,42.970025,-123.86839166666668,143.0,Arson
798,1979,1979-08-01,Coos,43.14708333333334,-123.61502222222221,2.0,Recreationist
799,1979,1979-08-01,Douglas,43.410388888888896,-122.64354444444444,5.75,Equipment Use
800,1979,1979-08-01,Clackamas,45.06388333333333,-121.30741388888887,2.0,Debris Burning
801,1979,1979-08-02,Lane,43.75989722222222,-121.50004722222221,78.0,Miscellaneous
802,1979,1979-08-02,Clackamas,44.97718055555556,-121.63458055555556,45.0,Equipment Use
803,1979,1979-08-02,Wasco,45.10693333333334,-120.58994722222221,485.0,Equipment Use
804,1979,1979-08-02,Douglas,43.45377222222222,-122.76278333333332,2.0,Equipment Use
805,1979,1979-08-03,Coos,43.086319444444456,-123.82883055555556,8.0,Arson
806,1979,1979-08-03,Douglas,42.976513888888896,-122.78209444444445,4.0,Equipment Use
807,1979,1979-08-03,Lane,44.00403888888889,-121.14395277777778,2.0,Smoking
808,1979,1979-08-03,Grant,44.89038333333333,-118.53802777777777,5.0,Equipment Use
809,1979,1979-08-04,Coos,43.08620833333334,-123.8088472222222,12.0,Arson
810,1979,1979-08-04,Curry,42.76116666666667,-123.48492222222221,7.0,Recreationist
811,1979,1979-08-04,Wheeler,44.70290555555556,-118.03058888888887,400.0,Lightning
812,1979,1979-08-04,Columbia,45.917025,-121.14395555555555,2.0,Smoking
813,1979,1979-08-05,Wheeler,44.985725,-119.94137222222223,3.0,Arson
814,1979,1979-08-06,Lane,44.180044444444434,-122.59815833333332,1.0,Arson
815,1979,1979-08-06,Douglas,43.453802777777774,-122.68321388888887,30.0,Equipment Use
816,1979,1979-08-07,Curry,42.91824166666667,-123.53636666666668,1.0,Juveniles
817,1979,1979-08-07,Jackson,42.35256388888889,-121.05575,10.0,Juveniles
818,1979,1979-08-07,Jackson,42.23672222222223,-122.81894444444444,4.0,Equipment Use
819,1979,1979-08-08,Douglas,42.93855,-122.88908333333336,4.0,Arson
820,1979,1979-08-08,Wheeler,44.67432222222222,-118.11141944444445,120.0,Equipment Use
821,1979,1979-08-08,Josephine,42.498794444444435,-122.66308333333332,32.0,Equipment Use
822,1979,1979-08-09,Multnomah,45.642019444444436,-121.14253333333332,5.0,Railroad
823,1979,1979-08-09,Lincoln,44.63047777777778,-122.02964444444444,3.0,Debris Burning
824,1979,1979-08-10,Jackson,42.788630555555564,-121.41084166666668,2.0,Equipment Use
825,1979,1979-08-10,Washington,45.743925,-122.89723888888891,1.0,Smoking
826,1979,1979-08-10,Douglas,43.583861111111105,-122.72311944444445,15.0,Equipment Use
827,1979,1979-08-10,Douglas,42.717508333333335,-122.58384722222222,9.0,Railroad
828,1979,1979-08-11,Clatsop,46.134130555555565,-122.6256,10.0,Debris Burning
829,1979,1979-08-13,Coos,42.88251666666667,-123.9478,4.0,Debris Burning
830,1979,1979-08-15,Douglas,42.94772777777777,-122.84059444444445,8.75,Juveniles
831,1979,1979-08-15,Douglas,43.3521,-122.78326388888887,1.0,Lightning
832,1979,1979-08-16,Jackson,42.23669444444445,-122.93671388888887,3.0,Lightning
833,1979,1979-08-17,Douglas,42.74686388888889,-122.56333333333332,1.0,Smoking
834,1979,1979-08-17,Coos,43.21776944444446,-123.61553611111108,1.0,Arson
835,1979,1979-08-17,Hood River,45.54168888888889,-120.5061,1.0,Lightning
836,1979,1979-08-18,Baker,44.60743055555556,-116.11835833333332,65.0,Lightning
837,1979,1979-08-18,Wheeler,44.82969166666667,-119.94243055555555,2.0,Lightning
838,1979,1979-08-19,Wasco,45.15032222222222,-120.59005555555555,6.75,Lightning
839,1979,1979-08-20,Douglas,43.61305833333334,-122.82288333333332,4.75,Equipment Use
840,1979,1979-08-24,Lane,43.815563888888896,-122.76228888888888,1.0,Juveniles
841,1979,1979-08-29,Tillamook,45.27933611111111,-122.28518611111109,2.0,Debris Burning
842,1979,1979-09-03,Jackson,42.469141666666665,-121.213,1.0,Debris Burning
843,1979,1979-09-03,Union,45.59435277777778,-116.01614166666668,1.0,Lightning
844,1979,1979-09-06,Union,45.08780555555556,-117.48292777777776,10.0,Recreationist
845,1979,1979-09-07,Coos,43.143797222222226,-123.90803611111113,5.0,Equipment Use
846,1979,1979-09-12,Jackson,42.16376388888889,-121.389275,414.0,Debris Burning
847,1979,1979-09-12,Lincoln,44.68724444444444,-122.24515277777779,1.0,Debris Burning
848,1979,1979-09-12,Lincoln,44.68734722222222,-122.26544166666666,2.0,Debris Burning
849,1979,1979-09-13,Tillamook,45.29504722222222,-122.16545555555555,2.0,Debris Burning
850,1979,1979-09-13,Lincoln,45.00860833333334,-122.1823,3.0,Debris Burning
851,1979,1979-09-13,Lincoln,45.008761111111106,-122.16369166666668,2.0,Debris Burning
852,1979,1979-09-13,Clatsop,45.81925,-122.27027222222222,1.0,Debris Burning
853,1979,1979-09-13,Lincoln,44.99298333333334,-122.18287777777779,1.0,Debris Burning
854,1979,1979-09-13,Tillamook,45.266113888888896,-122.42359444444445,5.0,Debris Burning
855,1979,1979-09-13,Douglas,43.78925555555556,-123.9441027777778,6.0,Debris Burning
856,1979,1979-09-13,Douglas,43.381411111111106,-122.34591944444445,259.0,Equipment Use
857,1979,1979-09-14,Klamath,42.22071666666667,-121.80241111111113,3.0,Equipment Use
858,1979,1979-09-14,Klamath,42.624425,-120.09339722222221,160.0,Equipment Use
859,1979,1979-09-15,Union,45.62384444444446,-116.09879722222222,40.0,Recreationist
860,1979,1979-09-17,Jefferson,44.58439722222222,-119.28391111111112,5.0,Smoking
861,1979,1979-09-18,Jackson,42.381908333333335,-121.42819722222221,3.0,Miscellaneous
862,1979,1979-09-19,Douglas,42.78994444444445,-122.72166388888887,3.0,Arson
863,1979,1979-09-21,Josephine,42.64452222222222,-122.60326388888888,2.0,Equipment Use
864,1979,1979-09-22,Jackson,42.4982,-121.09440555555555,10.0,Miscellaneous
865,1979,1979-09-22,Coos,43.23120833333334,-123.77018888888887,5.0,Debris Burning
866,1979,1979-09-24,Josephine,42.367888888888885,-122.56408055555555,1.0,Equipment Use
867,1979,1979-09-24,Deschutes,44.04413611111111,-120.64641111111112,1.0,Recreationist
868,1979,1979-09-24,Coos,42.95536666666667,-123.88811944444444,5.0,Debris Burning
869,1979,1979-09-24,Columbia,45.96115,-122.65020277777779,18.0,Debris Burning
870,1979,1979-09-24,Linn,44.49449166666667,-121.68542222222223,325.0,Equipment Use
871,1979,1979-09-24,Tillamook,45.529036111111104,-122.30746111111112,1.0,Debris Burning
872,1979,1979-09-24,Polk,44.71636944444445,-122.4075277777778,5.0,Debris Burning
873,1979,1979-09-26,Coos,43.51683333333333,-123.88841944444445,2.0,Debris Burning
874,1979,1979-09-29,Grant,44.77251666666667,-117.04823055555555,1.0,Recreationist
875,1979,1979-09-29,Douglas,43.07716944444446,-122.82178333333331,15.0,Debris Burning
876,1979,1979-09-30,Josephine,42.38252222222222,-122.64302222222223,2.0,Debris Burning
877,1979,1979-09-30,Coos,43.21658888888889,-123.73124722222221,5.0,Debris Burning
878,1979,1979-10-01,Coos,43.07571944444446,-123.57522222222221,80.0,Recreationist
879,1979,1979-10-01,Tillamook,45.323686111111115,-122.42375833333334,7.0,Debris Burning
880,1979,1979-10-01,Douglas,42.87674166666667,-122.50326666666666,15.0,Equipment Use
881,1979,1979-10-02,Yamhill,45.39764444444446,-122.69075277777776,81.0,Smoking
882,1979,1979-10-02,Benton,44.65848888888889,-122.46883888888891,4.0,Debris Burning
883,1979,1979-10-03,Douglas,43.022005555555545,-122.464525,1.0,Smoking
884,1979,1979-10-03,Lane,43.80276111111111,-121.264275,6.0,Debris Burning
885,1979,1979-10-03,Polk,44.87668333333333,-122.32804166666666,3.0,Smoking
886,1979,1979-10-04,Douglas,43.134330555555565,-122.64521388888888,3.0,Smoking
887,1979,1979-10-04,Clatsop,46.07605555555556,-122.46383611111109,15.0,Debris Burning
888,1979,1979-10-05,Clatsop,46.148838888888896,-122.50461388888887,9.0,Debris Burning
889,1979,1979-10-06,Umatilla,45.44994722222222,-117.53334722222222,2.0,Smoking
890,1979,1979-10-06,Josephine,42.265719444444436,-122.74032222222222,1.0,Miscellaneous
891,1979,1979-10-07,Douglas,43.005705555555565,-122.60421944444445,4.0,Smoking
892,1979,1979-10-07,Wheeler,44.93006111111111,-118.15968055555555,7.0,Smoking
893,1979,1979-10-09,Polk,44.745925,-122.30726111111109,1.0,Debris Burning
894,1979,1979-10-09,Marion,44.80211111111111,-121.53201666666666,3.0,Debris Burning
895,1979,1979-10-09,Polk,44.745925,-122.30726111111109,78.0,Debris Burning
896,1979,1979-10-09,Lincoln,44.61572500000001,-122.17088611111113,136.0,Debris Burning
897,1979,1979-10-09,Douglas,43.322402777777775,-122.98030277777778,3.75,Debris Burning
898,1979,1979-10-09,Linn,44.30886666666667,-121.74198055555556,554.0,Debris Burning
899,1979,1979-10-13,Lake,42.11285277777778,-119.71169166666668,2.0,Recreationist
900,1979,1979-11-13,Coos,43.220525,-122.12789166666668,3.0,Debris Burning
901,1979,1979-11-19,Tillamook,45.667669444444435,-122.36708888888892,2.0,Recreationist
902,1979,1979-12-18,Linn,44.42475833333333,-121.82155555555555,5.0,Miscellaneous
903,1980,1980-01-30,Tillamook,45.338505555555564,-122.36380277777779,0.1,Debris Burning
904,1980,1980-01-30,Lincoln,44.630111111111106,-122.230975,0.1,Debris Burning
905,1980,1980-02-11,Polk,44.905522222222224,-122.6118972222222,2.0,Debris Burning
906,1980,1980-03-01,Linn,44.294977777777774,-121.12578333333336,0.1,Miscellaneous
907,1980,1980-03-23,Crook,44.440191666666664,-119.22364722222223,0.1,Miscellaneous
908,1980,1980-03-24,Josephine,42.41160277777777,-122.66263055555555,0.1,Equipment Use
909,1980,1980-04-13,Columbia,46.076619444444454,-121.01970277777778,0.7,Debris Burning
910,1980,1980-04-13,Tillamook,45.61586666666667,-122.08410833333332,1.0,Debris Burning
911,1980,1980-04-16,Grant,44.32695,-118.93705833333334,2.0,Debris Burning
912,1980,1980-04-16,Jackson,42.23634166666667,-121.05574166666666,0.7,Juveniles
913,1980,1980-04-18,Klamath,42.22088055555556,-120.134925,80.0,Debris Burning
914,1980,1980-04-26,Josephine,42.13278055555556,-122.46576666666668,0.1,Equipment Use
915,1980,1980-04-27,Douglas,42.86188888888889,-122.46413611111113,4.0,Miscellaneous
916,1980,1980-04-27,Lane,44.11994722222222,-121.5835,0.1,Debris Burning
917,1980,1980-04-28,Wheeler,44.943397222222224,-118.00019444444445,0.1,Lightning
918,1980,1980-04-28,Klamath,42.59852777777778,-121.93858333333334,0.1,Miscellaneous
919,1980,1980-04-30,Lincoln,44.70196111111112,-122.32562777777777,0.1,Equipment Use
920,1980,1980-05-01,Klamath,42.653575,-120.07338333333333,2.0,Arson
921,1980,1980-05-06,Crook,44.55535555555554,-119.1827777777778,0.1,Lightning
922,1980,1980-05-06,Josephine,42.397025,-122.64280833333332,0.1,Arson
923,1980,1980-05-07,Clackamas,44.93356944444446,-121.46968333333334,2.0,Debris Burning
924,1980,1980-05-09,Jefferson,43.91391388888889,-120.58395833333331,0.1,Lightning
925,1980,1980-05-10,Lake,42.91128888888889,-119.01282222222223,0.1,Recreationist
926,1980,1980-05-10,Linn,44.535663888888884,-121.60565555555556,1.0,Lightning
927,1980,1980-05-11,Klamath,42.91324444444445,-120.54274444444445,5.0,Lightning
928,1980,1980-05-12,Grant,44.396927777777776,-117.15113611111113,0.1,Lightning
929,1980,1980-05-16,Jackson,42.38180277777778,-121.03588611111113,1.0,Debris Burning
930,1980,1980-05-17,Klamath,42.17745555555555,-120.09572777777777,0.1,Smoking
931,1980,1980-05-18,Josephine,42.06016944444444,-122.28959166666668,0.1,Juveniles
932,1980,1980-05-18,Jefferson,44.54574444444446,-120.74002222222221,0.1,Equipment Use
933,1980,1980-05-18,Klamath,42.16238055555555,-121.97821388888887,1.0,Smoking
934,1980,1980-05-19,Columbia,45.960305555555564,-122.79414166666666,1.0,Debris Burning
935,1980,1980-05-19,Lane,44.033941666666664,-122.41700277777778,0.1,Equipment Use
936,1980,1980-05-19,Josephine,42.10363055555555,-122.42658611111112,0.1,Debris Burning
937,1980,1980-05-20,Linn,44.74408055555556,-121.51153055555555,0.7,Debris Burning
938,1980,1980-05-20,Tillamook,45.22336944444446,-122.484825,1.0,Debris Burning
939,1980,1980-05-20,Columbia,45.96057500000001,-122.87663333333334,18.0,Debris Burning
940,1980,1980-05-23,Baker,44.999175,-117.91503611111112,0.1,Lightning
941,1980,1980-05-26,Lane,44.004727777777774,-122.33795,0.1,Recreationist
942,1980,1980-05-29,Josephine,42.351994444444436,-122.42719722222223,0.1,Miscellaneous
943,1980,1980-05-29,Jackson,42.68761388888888,-121.01558055555556,2.0,Debris Burning
944,1980,1980-05-29,Douglas,42.982727777777775,-121.12771111111113,0.1,Equipment Use
945,1980,1980-05-30,Klamath,43.45050277777778,-120.28630555555556,0.1,Debris Burning
946,1980,1980-06-01,Washington,45.65795277777778,-122.66958611111113,0.1,Recreationist
947,1980,1980-06-01,Klamath,42.74076111111111,-120.15107222222224,1.0,Smoking
948,1980,1980-06-02,Douglas,43.657672222222224,-123.79371388888887,0.1,Recreationist
949,1980,1980-06-05,Douglas,43.17666666666666,-122.97905833333333,0.1,Miscellaneous
950,1980,1980-06-08,Klamath,42.52173333333333,-120.77756666666666,3.0,Debris Burning
951,1980,1980-06-08,Klamath,42.13350277777778,-121.95831666666668,0.1,Recreationist
952,1980,1980-06-10,Lane,43.571919444444454,-121.07808888888887,1.0,Debris Burning
953,1980,1980-06-10,Coos,43.21776944444446,-123.61553611111108,2.0,Smoking
954,1980,1980-06-10,Klamath,42.20658055555556,-120.38938611111112,0.1,Lightning
955,1980,1980-06-10,Klamath,42.493897222222216,-120.46448333333332,0.1,Smoking
956,1980,1980-06-11,Klamath,42.49244444444445,-120.85584444444444,0.1,Lightning
957,1980,1980-06-12,Jackson,42.222141666666666,-121.09513888888887,0.1,Miscellaneous
958,1980,1980-06-13,Clatsop,45.94674722222222,-122.09107222222221,0.1,Recreationist
959,1980,1980-06-13,Clatsop,45.94674722222222,-122.09107222222221,0.1,Recreationist
960,1980,1980-06-14,Washington,45.51288055555555,-122.85442777777777,0.1,Smoking
961,1980,1980-06-17,Curry,42.48886111111111,-123.70922777777778,4.0,Debris Burning
962,1980,1980-06-18,Klamath,42.17731111111111,-120.01697777777778,0.1,Smoking
963,1980,1980-06-19,Jackson,42.55645833333333,-122.916625,0.1,Equipment Use
964,1980,1980-06-19,Klamath,42.55204722222222,-120.36723055555555,0.1,Debris Burning
965,1980,1980-06-20,Lane,44.078655555555564,-121.60395277777779,0.1,Lightning
966,1980,1980-06-20,Jefferson,44.497744444444436,-119.24353611111113,3.0,Debris Burning
967,1980,1980-06-20,Klamath,42.11906388888889,-121.9582,0.1,Equipment Use
968,1980,1980-06-21,Clatsop,46.177663888888894,-122.48358333333331,0.1,Equipment Use
969,1980,1980-06-21,Wasco,45.67141666666666,-120.71583055555556,0.1,Recreationist
970,1980,1980-06-21,Deschutes,44.41516944444446,-120.23356111111113,0.1,Debris Burning
971,1980,1980-06-21,Umatilla,45.032788888888895,-117.00777777777779,0.1,Lightning
972,1980,1980-06-22,Josephine,42.45470277777778,-122.48654444444445,0.1,Juveniles
973,1980,1980-06-23,Jackson,42.4115,-122.85890555555555,0.1,Miscellaneous
974,1980,1980-06-23,Clatsop,46.13370277777778,-122.19431388888887,0.1,Debris Burning
975,1980,1980-06-23,Clatsop,46.017911111111104,-122.52597777777778,28.0,Debris Burning
976,1980,1980-06-25,Wasco,45.1937,-120.75378333333332,0.1,Miscellaneous
977,1980,1980-06-26,Josephine,42.55701388888889,-122.60382222222222,0.1,Debris Burning
978,1980,1980-06-26,Jackson,42.20762777777778,-121.36981944444445,1.0,Equipment Use
979,1980,1980-06-27,Lane,43.71403333333333,-122.98236944444444,0.1,Equipment Use
980,1980,1980-06-27,Josephine,42.51302222222222,-122.58403888888887,0.1,Railroad
981,1980,1980-06-27,Jackson,42.541852777777784,-121.03523611111109,3.0,Equipment Use
982,1980,1980-06-28,Josephine,42.411411111111114,-122.64281944444444,0.1,Recreationist
983,1980,1980-06-28,Josephine,42.08918888888889,-122.38713611111113,0.1,Equipment Use
984,1980,1980-06-29,Klamath,42.52296388888889,-120.38668333333334,0.1,Debris Burning
985,1980,1980-06-29,Josephine,42.688130555555546,-122.56426944444445,0.1,Miscellaneous
986,1980,1980-06-30,Klamath,42.206305555555566,-121.91978888888887,5.0,Arson
987,1980,1980-06-30,Lincoln,44.630072222222225,-122.21127222222222,0.1,Debris Burning
988,1980,1980-07-01,Umatilla,45.681327777777774,-117.51368888888891,0.1,Railroad
989,1980,1980-07-01,Douglas,42.963925,-122.46466944444445,0.1,Miscellaneous
990,1980,1980-07-01,Douglas,43.51153888888889,-122.70325277777779,0.1,Equipment Use
991,1980,1980-07-01,Josephine,42.16200277777778,-122.42668888888888,0.7,Miscellaneous
992,1980,1980-07-01,Jackson,42.13451388888889,-121.36967222222223,2.0,Juveniles
993,1980,1980-07-02,Jackson,42.38191111111111,-121.01618333333332,0.1,Debris Burning
994,1980,1980-07-02,Josephine,42.57182222222223,-122.58416388888888,0.1,Miscellaneous
995,1980,1980-07-02,Clatsop,45.97165277777778,-122.05016666666668,0.1,Smoking
996,1980,1980-07-02,Klamath,43.46452222222222,-120.463775,0.1,Lightning
997,1980,1980-07-02,Lake,42.258769444444454,-119.53608055555556,0.1,Lightning
998,1980,1980-07-02,Klamath,42.104841666666665,-121.77881388888888,0.1,Lightning
999,1980,1980-07-02,Klamath,42.202405555555565,-120.65944166666668,0.1,Lightning
1000,1980,1980-07-02,Klamath,42.42096388888889,-120.17179444444444,0.1,Lightning
1001,1980,1980-07-02,Klamath,42.17726388888889,-120.17414166666669,3.0,Equipment Use
1002,1980,1980-07-02,Jackson,42.512675,-121.13378055555556,1.0,Debris Burning
1003,1980,1980-07-03,Grant,44.49756944444446,-118.82524444444445,0.1,Lightning
1004,1980,1980-07-03,Douglas,42.905466666666655,-122.682425,0.1,Smoking
1005,1980,1980-07-04,Klamath,42.90050555555555,-120.17148055555555,0.1,Juveniles
1006,1980,1980-07-04,Deschutes,43.68169166666666,-120.50411111111113,0.1,Recreationist
1007,1980,1980-07-04,Wasco,45.179163888888894,-120.73319166666668,1.0,Recreationist
1008,1980,1980-07-04,Jackson,42.67253333333333,-121.31220277777777,0.1,Recreationist
1009,1980,1980-07-04,Josephine,42.19110833333333,-122.34832777777777,0.1,Equipment Use
1010,1980,1980-07-04,Union,45.767577777777774,-116.09913888888887,0.1,Lightning
1011,1980,1980-07-05,Josephine,42.51302222222222,-122.58403888888887,0.1,Recreationist
1012,1980,1980-07-05,Douglas,42.94772777777777,-122.84059444444445,0.1,Arson
1013,1980,1980-07-05,Grant,44.728347222222226,-118.98789722222222,0.1,Smoking
1014,1980,1980-07-05,Grant,44.7429,-117.00808888888888,0.1,Smoking
1015,1980,1980-07-05,Josephine,42.64452222222222,-122.60326388888888,0.1,Equipment Use
1016,1980,1980-07-05,Josephine,42.498447222222225,-122.62313333333334,0.1,Recreationist
1017,1980,1980-07-05,Klamath,42.191755555555545,-121.9003277777778,0.1,Debris Burning
1018,1980,1980-07-06,Grant,44.3829,-118.97753888888887,0.1,Debris Burning
1019,1980,1980-07-06,Clatsop,45.97273888888889,-122.07019722222222,0.1,Smoking
1020,1980,1980-07-06,Jackson,42.58616388888889,-122.81875277777776,0.1,Recreationist
1021,1980,1980-07-06,Josephine,42.51297222222223,-122.60350833333332,0.1,Juveniles
1022,1980,1980-07-06,Clatsop,46.207097222222224,-122.01005,0.7,Recreationist
1023,1980,1980-07-06,Douglas,43.294011111111104,-122.74376944444445,0.1,Miscellaneous
1024,1980,1980-07-06,Wasco,45.20814722222222,-120.71269166666669,0.1,Debris Burning
1025,1980,1980-07-07,Josephine,42.337513888888886,-122.42724722222222,0.1,Smoking
1026,1980,1980-07-07,Crook,44.44032222222222,-119.16322777777779,0.1,Miscellaneous
1027,1980,1980-07-07,Clatsop,45.986402777777776,-122.07265,0.1,Recreationist
1028,1980,1980-07-07,Douglas,43.50545833333333,-121.40193333333332,0.1,Equipment Use
1029,1980,1980-07-08,Baker,44.96999166666666,-117.89399166666668,0.1,Lightning
1030,1980,1980-07-08,Klamath,42.593969444444454,-120.89544444444445,0.1,Smoking
1031,1980,1980-07-08,Klamath,43.23140555555555,-120.62190555555556,0.1,Lightning
1032,1980,1980-07-08,Josephine,42.44065833333333,-122.72164722222222,0.1,Juveniles
1033,1980,1980-07-08,Douglas,43.09151388888889,-122.86130833333333,0.1,Smoking
1034,1980,1980-07-08,Josephine,42.059827777777784,-122.36754166666668,0.1,Miscellaneous
1035,1980,1980-07-08,Josephine,42.06016944444444,-122.28959166666668,0.1,Juveniles
1036,1980,1980-07-08,Josephine,42.484130555555566,-122.52535,0.1,Juveniles
1037,1980,1980-07-08,Josephine,42.41139722222222,-122.62318611111112,0.1,Recreationist
1038,1980,1980-07-09,Wasco,45.22281388888889,-120.61069166666664,0.1,Debris Burning
1039,1980,1980-07-09,Josephine,42.513055555555546,-122.64299166666667,0.1,Smoking
1040,1980,1980-07-09,Grant,44.96165000000001,-117.13072222222223,0.1,Lightning
1041,1980,1980-07-09,Wallowa,45.30005833333333,-116.90588888888891,0.1,Lightning
1042,1980,1980-07-10,Grant,44.454747222222224,-118.60135277777779,0.7,Lightning
1043,1980,1980-07-10,Douglas,42.91670555555555,-122.24865833333334,2.0,Debris Burning
1044,1980,1980-07-10,Baker,44.52273333333334,-116.33915555555555,0.1,Lightning
1045,1980,1980-07-10,Deschutes,44.31334444444444,-120.51669722222222,0.1,Juveniles
1046,1980,1980-07-10,Klamath,42.13350277777778,-121.95831666666668,0.1,Recreationist
1047,1980,1980-07-10,Josephine,42.38225555555556,-122.58401111111112,0.1,Debris Burning
1048,1980,1980-07-10,Jackson,42.52731944444445,-121.09424722222221,0.1,Equipment Use
1049,1980,1980-07-10,Lincoln,44.804444444444435,-122.04125555555555,0.7,Debris Burning
1050,1980,1980-07-10,Josephine,42.38225555555556,-122.58401111111112,0.1,Equipment Use
